Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	group	trait
L2_7	0.1226353801332928	0.1042521614159153	0.0370849223562974	0.8500985710861191	0.3023998646719217	0.6230714142902771	-2.1393726804148507e-11	2.652849026738941e-09	-0.0080644343453072	d7	22606_2
L2_8	0.1229873251158038	0.1277781598946732	0.0376666603048516	1.0389538903651936	0.3062645705107012	0.8987649976406651	2.1962249627754807e-09	2.687932240983867e-09	0.8170685738609221	d8	22606_2
L2_9	0.1136643058841409	0.0813788221030449	0.0381671440045063	0.7159575864211507	0.3357882996568018	0.378182215247278	-4.5981753595447285e-10	2.9605729755248092e-09	-0.1553136976375199	d9	22606_2
L2_10	0.099503636792778	0.0823488217059579	0.0318060838903557	0.8275960996024095	0.3196474512443574	0.5959277816926257	1.8862710533229e-09	2.600900324179873e-09	0.7252377324062533	d10	22606_2
L2_1	0.1414330669589588	0.2254722577868269	0.0469248947664481	1.59419761329403	0.3317816390141976	0.0623557606706193	2.8729008674770712e-09	2.619220977823787e-09	1.096853183370598	d1	22607_0
L2_2	0.1552238415381975	0.1850545148832855	0.0445836408194508	1.192178424715428	0.2872216044754933	0.4990120901539263	2.6663290387645087e-10	2.389919610836578e-09	0.1115656370479831	d2	22607_0
L2_3	0.1518350709987772	0.1755577240132219	0.0423457334103828	1.1562396148557517	0.2788929667686848	0.5708297006981036	6.029497961194588e-10	2.413210369130973e-09	0.2498538062956311	d3	22607_0
L2_4	0.1399867039278771	0.173415739802889	0.042025902407741	1.2388015071219542	0.300213529060541	0.4258612661749252	1.535448383361254e-09	2.555256215461794e-09	0.6008980133069601	d4	22607_0
L2_5	0.1340074975352947	0.101508329020668	0.0427802162221261	0.7574824609640436	0.3192374830435045	0.4367397759106468	-2.1638956669505613e-09	2.586981029670961e-09	-0.8364559469637038	d5	22607_0
L2_6	0.1335780508454815	0.1580339137042826	0.0389686345759331	1.183082944420942	0.2917293247601788	0.5298125973908342	1.6823731281333875e-09	2.502581399766345e-09	0.6722551075823002	d6	22607_0
L2_7	0.1226353801332928	0.1460955773100239	0.0374414972010647	1.1913003992096904	0.3053074664127873	0.5259142584655321	2.2996989621453754e-09	2.522674243356654e-09	0.9116115440594544	d7	22607_0
L2_8	0.1229873251158038	0.0778611182954445	0.0390254287577572	0.6330824596935593	0.3173126069780865	0.2292634508320029	-2.606737232017367e-09	2.404314476643442e-09	-1.0841914638622974	d8	22607_0
L2_9	0.1136643058841409	0.0953589400641382	0.0357657246641842	0.8389523810697301	0.3146610044901922	0.6048188382699305	-1.0927261641455787e-10	2.560079234244848e-09	-0.0426832947015369	d9	22607_0
L2_10	0.099503636792778	0.0511860483993812	0.0310554780791785	0.5144138450535136	0.312103949967712	0.0957019165093171	-2.4056043708168647e-09	2.3931984426859142e-09	-1.005183827596439	d10	22607_0
L2_1	0.1414330669589588	0.1781457808431927	0.0323688008183931	1.2595765945942987	0.2288630340441248	0.2593929028857819	6.789105965664775e-10	2.558458133188201e-09	0.2653592754791178	d1	22607_1
L2_2	0.1552238415381975	0.1980678490048555	0.0311413252953815	1.2760143483249315	0.2006220499814026	0.1590620525052313	1.8159669541936398e-09	2.2194012766369412e-09	0.8182238035590277	d2	22607_1
L2_3	0.1518350709987772	0.1910596505695519	0.030541842024888	1.25833675522232	0.2011514324324581	0.2110661997978921	1.8056896681115582e-09	2.1831572442830803e-09	0.8271001426214366	d3	22607_1
L2_4	0.1399867039278771	0.1853995765595602	0.0331723541735315	1.3244084713579685	0.2369678922551269	0.1574853300718737	2.307943092216253e-09	2.5333083765334288e-09	0.911039142962309	d4	22607_1
L2_5	0.1340074975352947	0.1897519404135177	0.032762498913519	1.4159800302482413	0.2444825813189302	0.078284870752007	3.151336508791837e-09	2.661983604351823e-09	1.1838301722219542	d5	22607_1
L2_6	0.1335780508454815	0.1297850930236513	0.0306824231682823	0.971604932114051	0.2296965929213532	0.9012535004767648	-1.1113579149064427e-09	2.440015580887732e-09	-0.4554716468253477	d6	22607_1
L2_7	0.1226353801332928	0.182940292422539	0.0310299396605456	1.4917415530795477	0.2530259997304131	0.050466854875736	4.7854606812818755e-09	2.758376899299157e-09	1.734882815505653	d7	22607_1
L2_8	0.1229873251158038	0.113240353742871	0.0316078092106976	0.9207481635708796	0.2570005419740283	0.7563131799431168	-1.8423965693951202e-09	2.9304618295332107e-09	-0.6287051927540693	d8	22607_1
L2_9	0.1136643058841409	0.1636533431503753	0.029475445970679	1.4397953858724009	0.2593201598461669	0.0853921751013814	4.2689788829802096e-09	2.739427151244697e-09	1.5583472920754762	d9	22607_1
L2_10	0.099503636792778	0.0777498637909018	0.0292821908538373	0.7813771063747182	0.294282619185258	0.4463590834854636	-2.380672717981531e-09	2.736207841161791e-09	-0.8700628227754438	d10	22607_1
L2_1	0.1414330669589588	0.2142257497923638	0.0372489393088138	1.5146793773094664	0.2633679669806125	0.0334783827838325	4.317427133474092e-09	2.2446012995843164e-09	1.923471724922216	d1	22608_2
L2_2	0.1552238415381975	0.1924194237304721	0.0413885053856263	1.2396254455738456	0.2666375537126589	0.3680928733714301	2.558250719508928e-09	2.319184046373117e-09	1.1030822342494455	d2	22608_2
L2_3	0.1518350709987772	0.2113012142033409	0.041088989115956	1.3916495893431795	0.2706159311262608	0.1206366838967997	4.311393069633826e-09	2.248286311109829e-09	1.917635244376673	d3	22608_2
L2_4	0.1399867039278771	0.1471616596414521	0.0379336843032086	1.0512545514127658	0.270980623436584	0.8499982056630428	2.0397536758697846e-09	2.4025305753814822e-09	0.8490021716147798	d4	22608_2
L2_5	0.1340074975352947	0.0941685929750696	0.0353943737494908	0.702711375908409	0.2641223394248425	0.2297819122283216	-1.03144722654717e-09	2.2978690400510692e-09	-0.4488711969957376	d5	22608_2
L2_6	0.1335780508454815	0.1122398652202208	0.0381875105576081	0.8402567975037756	0.2858816273774058	0.5681436750620461	3.9167359114787856e-10	2.4230046849652027e-09	0.1616478884990284	d6	22608_2
L2_7	0.1226353801332928	0.1080424422411382	0.0346454046469288	0.8810054824611503	0.2825074184079065	0.6747740198887382	1.293032509141347e-09	2.395838131034657e-09	0.5396994447963575	d7	22608_2
L2_8	0.1229873251158038	0.1284873337469446	0.0348403178079551	1.044720125638655	0.2832838081090857	0.874717234182515	2.6480823260417043e-09	2.4709558389787413e-09	1.07168338837499	d8	22608_2
L2_9	0.1136643058841409	0.0654912323450419	0.0352578873447037	0.5761811664235004	0.3101931346912229	0.1625170672805829	-1.2874730304283567e-09	2.6111076381215997e-09	-0.4930754334411698	d9	22608_2
L2_10	0.099503636792778	0.0636267933234282	0.0333068341957891	0.6394418874953756	0.3347298176161395	0.2563148075998186	-1.2615322309141191e-10	2.6000077844577843e-09	-0.0485203251488419	d10	22608_2
L2_1	0.1414330669589588	0.1889632765804506	0.0407301627032295	1.3360615069973991	0.2879818954576487	0.2454472957185965	2.2845053900023006e-10	2.5650484196840653e-09	0.0890628563761646	d1	22609_2
L2_2	0.1552238415381975	0.212309683550308	0.0427604273250495	1.3677646516567032	0.2754758992002336	0.1693168977581455	1.24106716348052e-09	2.4005623776614e-09	0.5169901748979142	d2	22609_2
L2_3	0.1518350709987772	0.1417940387889936	0.0407209087268033	0.933868821322154	0.2681917192051847	0.8024727740853508	-2.055158059860003e-09	2.4189500071175726e-09	-0.8496074965637406	d3	22609_2
L2_4	0.1399867039278771	0.1797530304699011	0.0373957906399848	1.2840721684718863	0.2671381609159939	0.28794242771416	1.2438125482954722e-09	2.3443620454543483e-09	0.5305548051791701	d4	22609_2
L2_5	0.1340074975352947	0.1444428887149312	0.0378524832803027	1.0778716965212194	0.282465414073815	0.7824108061010808	-3.8731672624034027e-10	2.5391565535603742e-09	-0.1525375525574622	d5	22609_2
L2_6	0.1335780508454815	0.1578279969054022	0.0401860253367576	1.181541397755326	0.3008430283448547	0.5410279838849941	1.119607575845278e-09	2.7671945411555955e-09	0.4046002401326376	d6	22609_2
L2_7	0.1226353801332928	0.0788635758278586	0.0360215450505266	0.6430736035729777	0.2937288163609451	0.1988294434440152	-3.2962742261442463e-09	2.551319368905332e-09	-1.291988085191602	d7	22609_2
L2_8	0.1229873251158038	0.0514867685501099	0.0344810786399516	0.418634753635226	0.2803628634697482	0.0225488394399714	-4.881421813372928e-09	2.3269694860968493e-09	-2.097759271248888	d8	22609_2
L2_9	0.1136643058841409	0.0898438218634118	0.030479014702103	0.790431271845274	0.268149393646679	0.429330723874424	-1.0197454580876932e-09	2.4342093311617708e-09	-0.4189226641412147	d9	22609_2
L2_10	0.099503636792778	0.0938204158032556	0.0297835433713102	0.9428842887284806	0.299321153791958	0.8489745120408108	1.501369445671315e-09	2.6570448394614142e-09	0.565052355674827	d10	22609_2
L2_1	0.1414330669589588	0.1829420364158037	0.0546563057708892	1.2934884348431055	0.3864464438627315	0.4487479995446257	-3.3305485327316847e-10	2.524174455199389e-09	-0.1319460517426319	d1	22610_1
L2_2	0.1552238415381975	0.1871739070509671	0.0543677415162661	1.2058322046159855	0.3502538075176248	0.5542381025159093	-2.305488135337073e-10	2.367100689187461e-09	-0.0973971299940123	d2	22610_1
L2_3	0.1518350709987772	0.1629955547960757	0.0592704135018498	1.0735039916923306	0.3903604951870913	0.8507384931470875	-3.630437597156231e-10	2.5973515039044062e-09	-0.1397745969961656	d3	22610_1
L2_4	0.1399867039278771	0.1234733460673077	0.0569694919750045	0.8820362406055559	0.4069635928020419	0.7687847364330698	-1.5765314634704386e-09	2.5796990951003915e-09	-0.6111299827428465	d4	22610_1
L2_5	0.1340074975352947	0.0974107706872991	0.0562498010117399	0.7269053782729076	0.4197511486021512	0.5073775021688212	-2.10001032757306e-09	2.653663510592333e-09	-0.7913627026149634	d5	22610_1
L2_6	0.1335780508454815	0.107296199180898	0.0520390905476961	0.8032472288805484	0.3895781546318053	0.6082127460980813	-1.263333937605243e-09	2.506045087307051e-09	-0.5041146083140898	d6	22610_1
L2_7	0.1226353801332928	0.0906813168024518	0.0507153574182818	0.739438461428423	0.4135458899638841	0.5171028895145531	-1.4182935021468895e-09	2.558414941036442e-09	-0.5543641414055858	d7	22610_1
L2_8	0.1229873251158038	0.1019481630440228	0.0530001646583329	0.8289322736959218	0.4309400550701335	0.6856993969422189	-5.262059029564822e-10	2.695203678917174e-09	-0.1952378987431075	d8	22610_1
L2_9	0.1136643058841409	0.015226837895868	0.0530448052949871	0.1339632330257564	0.4666795339343924	0.035769807833913	-5.168639885021604e-09	2.607154193331325e-09	-1.9824833906034944	d9	22610_1
L2_10	0.099503636792778	0.1119952467233406	0.042420083570121	1.1255392298532472	0.4263169160184893	0.7680129322303851	2.6286748994941812e-09	2.666011096327457e-09	0.9859954833328682	d10	22610_1
L2_1	0.1414330669589588	0.1706997222488925	0.0418047529372738	1.206929368917852	0.2955797667132877	0.4842620698271564	4.194103242594717e-10	2.3918513615571514e-09	0.17534966051838	d1	22617_2211
L2_2	0.1552238415381975	0.2019742256465891	0.0422078320873335	1.3011804349455385	0.2719159097537668	0.2476843634788778	1.3504827787178794e-09	2.0818004061802718e-09	0.6487090571741082	d2	22617_2211
L2_3	0.1518350709987772	0.2129710721627989	0.0387168931067509	1.402647430279886	0.254993084615232	0.1194600262314	2.150149567289146e-09	2.1946585783857647e-09	0.9797193916470796	d3	22617_2211
L2_4	0.1399867039278771	0.1529097707042312	0.0354223733008063	1.0923163872978412	0.2530409839427065	0.7150065595188684	-1.1579777267266972e-10	2.0505823845264477e-09	-0.056470675621946	d4	22617_2211
L2_5	0.1340074975352947	0.1279707419827744	0.039992038569308	0.9549521059377268	0.2984313512665587	0.8801384885893816	-1.3102072389515127e-09	2.465728878130286e-09	-0.5313671144351512	d5	22617_2211
L2_6	0.1335780508454815	0.1564557649279081	0.0376369934626137	1.1712685125858795	0.2817603133478185	0.5359583188372887	9.836506525622054e-10	2.440555075017565e-09	0.4030438250016243	d6	22617_2211
L2_7	0.1226353801332928	0.1452566342276867	0.037813254029455	1.1844594444915222	0.3083388658995118	0.5445451875724846	9.845362261926059e-10	2.5840207833770663e-09	0.3810094069390231	d7	22617_2211
L2_8	0.1229873251158038	0.100105148514579	0.0311320425391714	0.813946871519654	0.2531321216219457	0.4729036661563347	-1.8223505228010603e-09	2.17189423237217e-09	-0.8390604365713823	d8	22617_2211
L2_9	0.1136643058841409	0.0675891304643936	0.0365434223103178	0.594638131457802	0.3215030613706194	0.1892055197988515	-3.849374877311326e-09	2.5470254562293796e-09	-1.511321713686343	d9	22617_2211
L2_10	0.099503636792778	0.0928102481734939	0.0336581466376506	0.932732221303394	0.3382604668786693	0.8428129255011885	-1.3123677841301662e-10	2.6500977975914204e-09	-0.0495214850305875	d10	22617_2211
L2_1	0.1414330669589588	0.2985231218404766	0.0532783722250823	2.110702456357694	0.376703789083091	0.0003794382863476	7.943855047334132e-09	2.486910475531754e-09	3.194266591215177	d1	22617_2314
L2_2	0.1552238415381975	0.1423075004079277	0.0406987299699106	0.9167889352416828	0.2621938071278535	0.7477474371782087	-5.118156961334887e-10	2.089061469892524e-09	-0.2449979110283529	d2	22617_2314
L2_3	0.1518350709987772	0.2320660492620918	0.0465676529920059	1.5284087380837112	0.3066989246007663	0.0668533748300106	4.383466895201594e-09	2.4181430153369326e-09	1.8127409617213328	d3	22617_2314
L2_4	0.1399867039278771	0.1823484771262536	0.0407729237105253	1.302612834003162	0.2912628311581079	0.2920622325691791	2.6518651585429973e-09	2.3927606509228686e-09	1.1082868474622376	d4	22617_2314
L2_5	0.1340074975352947	0.2037462898994506	0.041961458052931	1.520409631153572	0.3131276893061844	0.0772826365766245	4.306759369719468e-09	2.4481084250428393e-09	1.75921921009038	d5	22617_2314
L2_6	0.1335780508454815	0.1642586185223805	0.0391784663090907	1.2296827022306924	0.2933001796411224	0.4298304468544165	2.601716898626922e-09	2.431973020565437e-09	1.0697967767841516	d6	22617_2314
L2_7	0.1226353801332928	0.1241210057579935	0.0410321743989252	1.0121141682203454	0.3345867591744504	0.9710326930938044	7.449817392342196e-10	2.642047671813068e-09	0.2819713463848994	d7	22617_2314
L2_8	0.1229873251158038	0.0950537152026576	0.0392539164359895	0.7728740755452306	0.3191704218221542	0.4648493613992844	-1.250095534992589e-09	2.429988986020542e-09	-0.5144449387154636	d8	22617_2314
L2_9	0.1136643058841409	0.0819388055379122	0.0352271477856408	0.7208842292270113	0.3099226930708417	0.3497449668918035	-1.903892150571897e-09	2.4368049218489903e-09	-0.7813067568524397	d9	22617_2314
L2_10	0.099503636792778	0.0776150239733799	0.0363134608356359	0.7800219818599965	0.3649460663559544	0.5390398824316149	-7.450233762883564e-10	2.81247548700837e-09	-0.2648995092507766	d10	22617_2314
L2_1	0.1414330669589588	0.1904655968651534	0.0176982106402774	1.3466836360157766	0.1251348855032124	0.0112175622955419	-4.546104633353933e-10	1.2411158996885807e-09	-0.3662917084935126	d1	2267
L2_2	0.1552238415381975	0.2281060633526669	0.0254040585096952	1.4695298163751127	0.1636608027346356	0.0026131664605988	2.1153166725102487e-09	2.11250882517059e-09	1.0013291529513169	d2	2267
L2_3	0.1518350709987772	0.2020064641322498	0.0181995203432085	1.3304334947350642	0.1198637457307547	0.0117463225517944	4.750244629842738e-10	1.5521121685794903e-09	0.3060503439123354	d3	2267
L2_4	0.1399867039278771	0.1575972573785682	0.0195030480071521	1.12580161512885	0.1393207173246996	0.3665182216528939	-2.4909531314500613e-09	1.9677914341211183e-09	-1.265862371518354	d4	2267
L2_5	0.1340074975352947	0.1675753696021054	0.0248374865081389	1.250492492466473	0.1853440066037895	0.1923703259477106	-7.664152897023331e-10	1.51006296767932e-09	-0.507538629915657	d5	2267
L2_6	0.1335780508454815	0.1837825896397889	0.0381559454606094	1.3758442234823614	0.2856453228588199	0.2001431820843825	1.7084239937186735e-09	2.502547028841407e-09	0.6826740812577716	d6	2267
L2_7	0.1226353801332928	0.1416902153610287	0.0237861083041519	1.1553779603163874	0.193957961220479	0.4226565873726828	-1.2522627640697394e-09	1.880330514349332e-09	-0.6659801319573178	d7	2267
L2_8	0.1229873251158038	0.1361250525893303	0.0137557373628446	1.1068218002233654	0.1118467886824304	0.3484074722545131	-1.512506982893881e-09	1.535407681247289e-09	-0.9850849395680992	d8	2267
L2_9	0.1136643058841409	0.1387283810955401	0.0282701842493674	1.2205096403522415	0.2487164640602606	0.3744512008647286	-7.026568216365729e-12	1.845182132297653e-09	-0.0038080621383516	d9	2267
L2_10	0.099503636792778	0.109371355282457	0.0164034016051725	1.0991694254374749	0.1648522821264672	0.547800776089669	2.2916757680571568e-10	1.532050116810786e-09	0.1495822977924283	d10	2267
L2_1	0.1414330669589588	0.1521248513326875	0.0243048188818036	1.0755960724293083	0.1718467922982707	0.6616447599483422	-2.6388718646044075e-10	8.287362523631921e-10	-0.3184211933627258	d1	22704_irnt
L2_2	0.1552238415381975	0.1856712222584997	0.0266666830521975	1.1961514443824	0.1717950205840987	0.2592591434954128	4.147095897047137e-10	8.609462119599263e-10	0.4816904749027652	d2	22704_irnt
L2_3	0.1518350709987772	0.173427136697469	0.0251114355054988	1.1422073672219355	0.1653862664291906	0.3880510394851879	2.9213412005227523e-10	8.311436748180017e-10	0.3514845013002654	d3	22704_irnt
L2_4	0.1399867039278771	0.1380768556778825	0.0236917037144902	0.9863569310769792	0.1692425283953861	0.9355660626636856	-6.28481037717232e-10	8.292134733597843e-10	-0.7579242956228989	d4	22704_irnt
L2_5	0.1340074975352947	0.2145242268443604	0.0248752997762178	1.60083749633381	0.1856261793834797	0.001110954053545	2.448476564130243e-09	8.869876869826265e-10	2.7604403083198616	d5	22704_irnt
L2_6	0.1335780508454815	0.1594993634693003	0.0236223788708622	1.1940536821712102	0.1768432666994654	0.2655891646043773	6.391710177269823e-10	8.91095372502962e-10	0.7172868779821407	d6	22704_irnt
L2_7	0.1226353801332928	0.1456375236433293	0.022479362035477	1.1875653134114754	0.1833024206476478	0.3109305192114624	6.787328605823665e-10	8.835083642248474e-10	0.7682246009949864	d7	22704_irnt
L2_8	0.1229873251158038	0.0897333055738894	0.0238874664485266	0.7296142548786821	0.1942270589756662	0.1505418355824842	-1.8187193505362623e-09	9.219849969315971e-10	-1.972612739457836	d8	22704_irnt
L2_9	0.1136643058841409	0.1239762975354247	0.0221455832930274	1.0907232184375883	0.1948332250900351	0.6433241518219088	5.5378903651268015e-11	9.886260612566387e-10	0.0560160265053868	d9	22704_irnt
L2_10	0.099503636792778	0.1151955506798571	0.0196954559261193	1.157701913144727	0.1979370459306549	0.4310617097507689	8.650801621152617e-10	9.68448351174435e-10	0.8932641178707994	d10	22704_irnt
L2_1	0.1414330669589588	0.2007303471143204	0.023091691007194	1.419260371215513	0.1632693931037701	0.0081497660751569	8.07020412566296e-10	7.046940575349e-10	1.1452067800732495	d1	2277
L2_2	0.1552238415381975	0.1677350327036218	0.026681704870348	1.0806009633664786	0.1718917957830737	0.6376973667149853	-2.8161260720048427e-10	7.395991215616089e-10	-0.3807638475906787	d2	2277
L2_3	0.1518350709987772	0.1817416629839524	0.0236602918276387	1.1969676161669922	0.1558288982380711	0.2042043369120872	3.1626447147931524e-10	6.979736291268857e-10	0.4531180810870162	d3	2277
L2_4	0.1399867039278771	0.1176158735569028	0.0229110557462762	0.8401931773284693	0.1636659418603092	0.3197154360360906	-9.548533577663987e-10	7.000769658932426e-10	-1.363926259947835	d4	2277
L2_5	0.1340074975352947	0.0808397331711761	0.0243830723242229	0.603247838053872	0.1819530457077668	0.013034555628112	-1.9495929466106438e-09	6.7457962108707e-10	-2.890085744761928	d5	2277
L2_6	0.1335780508454815	0.1260416807453379	0.0224507149388178	0.9435807750416916	0.1680718860375348	0.7349087616090352	-2.574806507435805e-10	7.100199281764283e-10	-0.362638625376161	d6	2277
L2_7	0.1226353801332928	0.1219944265984704	0.0205731684208286	0.9947735022786596	0.1677588343467244	0.9751576095098112	3.332751726880262e-10	7.04380990433802e-10	0.4731461768762022	d7	2277
L2_8	0.1229873251158038	0.110820150185856	0.023165657636872	0.9010696840630428	0.1883580898686872	0.5959206793285436	-7.772063315121949e-11	7.936233955764767e-10	-0.0979313785158316	d8	2277
L2_9	0.1136643058841409	0.0645903072975746	0.0234674645747801	0.5682549749911117	0.2064629207228938	0.0227286097410158	-1.398375276668408e-09	7.797540123263738e-10	-1.793354384283827	d9	2277
L2_10	0.099503636792778	0.0763177677380982	0.0205445821342042	0.766984707272904	0.2064706657605841	0.2504874330524279	-1.5749222695598537e-10	8.288758731684556e-10	-0.1900070107650215	d10	2277
L2_1	0.1414330669589588	0.2125035089208797	0.0194492285912584	1.5025023036695102	0.1375154269750952	0.0002745178319152	1.334081152914508e-09	8.952853667751587e-10	1.4901183493257608	d1	2296
L2_2	0.1552238415381975	0.1915565264412791	0.0178696518949467	1.234066394331188	0.1151218248296569	0.0442461007338704	2.844939788279192e-10	7.589003476878601e-10	0.3748765957146893	d2	2296
L2_3	0.1518350709987772	0.2022532337526104	0.0187307131495793	1.3320587425696877	0.1233622313103811	0.0065062144872951	1.0449152171298456e-09	8.066063099851947e-10	1.2954463710419335	d3	2296
L2_4	0.1399867039278771	0.1367954174972122	0.0156097364749135	0.977202931841948	0.1115087078766846	0.8381452210124024	-1.2030163905667543e-09	7.529174630030244e-10	-1.597806465755891	d4	2296
L2_5	0.1340074975352947	0.1545405270677152	0.0165896324903486	1.153222990579408	0.1237963009195012	0.2169605482122757	2.7489731425280856e-11	7.943700541080573e-10	0.0346056995516367	d5	2296
L2_6	0.1335780508454815	0.1441219076098177	0.0167056813637884	1.07893405164695	0.1250630717999695	0.5298874414154287	-9.712228481519767e-11	8.048843227449878e-10	-0.1206661405504465	d6	2296
L2_7	0.1226353801332928	0.1221317264859818	0.0161268910470881	0.9958930803919424	0.13150276070054	0.9750804757815084	-4.229890303882171e-10	8.851858118508234e-10	-0.4778533780425093	d7	2296
L2_8	0.1229873251158038	0.1176664555958553	0.0158074311311536	0.9567364399954352	0.1285289448832998	0.7360220138507917	-4.668906265110112e-10	7.966271520210063e-10	-0.5860842494842551	d8	2296
L2_9	0.1136643058841409	0.0859136757658901	0.0152710536743371	0.7558544883339431	0.1343522362235961	0.0616898379290177	-1.5509932866348583e-09	9.161680967056243e-10	-1.6929134426443695	d9	2296
L2_10	0.099503636792778	0.0591081338966051	0.015961824412679	0.5940298847538728	0.1604144825974599	0.0102645180689408	-1.881933796559739e-09	9.902238038343011e-10	-1.9005135902334376	d10	2296
L2_1	0.1414330669589588	0.2293817794421585	0.0316230133148698	1.621839817054386	0.2235899566828051	0.0047371784728523	1.0485973656085076e-09	5.884402706022175e-10	1.7819945676650564	d1	2306
L2_2	0.1552238415381975	0.1274621924290799	0.0349538938327353	0.8211508693895713	0.2251837957774924	0.401792526213473	-8.466195114946406e-10	6.086685458898959e-10	-1.3909368525965995	d2	2306
L2_3	0.1518350709987772	0.1535167272940453	0.0364199923044586	1.0110755458815024	0.2398654807804712	0.9631141168132292	-2.8664017516438277e-10	6.582286489106338e-10	-0.4354720440059411	d3	2306
L2_4	0.1399867039278771	0.1623598272939734	0.0321204121094633	1.1598232027637656	0.2294533066941285	0.4877798450396819	1.4501684798836878e-10	6.34640810933937e-10	0.2285022417246726	d4	2306
L2_5	0.1340074975352947	0.1956811106517327	0.0311458115128613	1.460225093750404	0.2324184249814692	0.0403895382810585	9.912131996157044e-10	6.339877530910035e-10	1.5634579607934864	d5	2306
L2_6	0.1335780508454815	0.0986826294675108	0.0318172924930052	0.7387638076981933	0.238192519591489	0.2431703009144841	-8.776015210661627e-10	6.18406623760702e-10	-1.4191334428619553	d6	2306
L2_7	0.1226353801332928	0.140410846114499	0.0298210751915874	1.1449456589271865	0.2431686121833262	0.5484059860090785	2.988644868089674e-10	6.59461328172188e-10	0.4531948638100165	d7	2306
L2_8	0.1229873251158038	0.1388028852000753	0.0321584239931053	1.1285950407440746	0.2614775462660503	0.6245337275438609	3.081749590182483e-10	6.867728072610964e-10	0.4487291222948591	d8	2306
L2_9	0.1136643058841409	0.0868824164296016	0.0298268728467826	0.764377310482691	0.2624119561085906	0.3499341805963326	-4.932161000471778e-10	6.678206547552394e-10	-0.7385457405895071	d9	2306
L2_10	0.099503636792778	0.0371988598527387	0.0256682901889294	0.3738442237061897	0.2579633369821961	0.0055048634084409	-1.3639146712787402e-09	6.200548083585746e-10	-2.1996679211138304	d10	2306
L2_1	0.1414330669589588	0.2080710909222217	0.0081318121753542	1.4711629705562423	0.0574958342500906	4.629331713369516e-14	2.2347732619915157e-09	3.1542311618229013e-09	0.708500153393954	d1	23098_irnt
L2_2	0.1552238415381975	0.2128663081887582	0.0094702256488138	1.3713505997490474	0.0610101228971545	1.057369712880761e-08	2.3975717716230854e-09	3.121347234222303e-09	0.7681208118520819	d2	23098_irnt
L2_3	0.1518350709987772	0.2102107449959872	0.0096192949520089	1.3844676569992191	0.0633535775939832	3.3578333369706815e-08	3.110094416766048e-09	3.758532001539233e-09	0.8274758377718667	d3	23098_irnt
L2_4	0.1399867039278771	0.1967399964740461	0.0094431136390329	1.4054191644901433	0.0674572182505145	4.607180977088252e-08	2.641936150637522e-09	3.407150726632484e-09	0.7754092385718212	d4	23098_irnt
L2_5	0.1340074975352947	0.1830139235794503	0.0088262462239745	1.365699135835652	0.0658638239375371	2.159066649271129e-07	5.3938595595439e-10	3.394512852429938e-09	0.158899370661765	d5	23098_irnt
L2_6	0.1335780508454815	0.1596266147316991	0.0094355691335452	1.1950063181888295	0.0706371224450641	0.0064254864737868	-4.754262429759097e-09	3.786934059412881e-09	-1.2554383982318902	d6	23098_irnt
L2_7	0.1226353801332928	0.1364176359815435	0.0074791458127699	1.112384010497384	0.0609868522822768	0.0653168870772509	-9.791989201627015e-09	3.5352794770251983e-09	-2.769792109863573	d7	23098_irnt
L2_8	0.1229873251158038	0.1359140966036717	0.0093316110212003	1.1051065341546067	0.0758745749809081	0.1683858379040278	-8.799560379961693e-09	3.8326703375613736e-09	-2.2959345847523687	d8	23098_irnt
L2_9	0.1136643058841409	0.151196830777221	0.0099679801894817	1.330205024357754	0.0876966617791359	0.0003261599026918	6.338158425501612e-09	4.514056147567473e-09	1.4040938389561477	d9	23098_irnt
L2_10	0.099503636792778	0.0942922227245941	0.0056307431628411	0.9476258935235006	0.0565883152046737	0.3528625619099189	-8.233419744891871e-09	2.9425836326726684e-09	-2.7980240403273355	d10	23098_irnt
L2_1	0.1414330669589588	0.2019626445771323	0.0075865477374843	1.4279733086445623	0.0536405516800806	2.1735096307143146e-13	1.7709677748207196e-09	2.5052813653745292e-09	0.7068937642283416	d1	23099_irnt
L2_2	0.1552238415381975	0.2034995310862919	0.0073611055017573	1.3110069243854832	0.0474225185307367	8.229094004309564e-10	7.167090637269951e-10	2.369902580279212e-09	0.3024213187879458	d2	23099_irnt
L2_3	0.1518350709987772	0.1889149687473668	0.0085007813731504	1.2442116798489076	0.0559869423923731	2.854549513610588e-05	-2.010238052611909e-09	2.778730557712687e-09	-0.7234375592956509	d3	23099_irnt
L2_4	0.1399867039278771	0.179537712301039	0.007435816451914	1.282534035471962	0.0531180193780769	4.145945258644194e-07	-3.6284155083696444e-10	2.4130651716239483e-09	-0.1503654170238505	d4	23099_irnt
L2_5	0.1340074975352947	0.1648839293398037	0.0073592829324273	1.2304082411237989	0.0549169491840488	5.232962368981205e-05	-2.758982602245397e-09	2.694127951949623e-09	-1.0240725947143088	d5	23099_irnt
L2_6	0.1335780508454815	0.1503542164381767	0.0076826913454681	1.1255907350534804	0.0575146238236038	0.0307548620349561	-4.195853845849415e-09	2.620201334929691e-09	-1.6013478773233296	d6	23099_irnt
